student_id,timestamp,current_location,next_location,event_type,crowd_density,time_of_day
137,2026-03-15 18:13:00,lab,lab,technical,medium,evening
21,2026-03-15 18:13:00,lab,lab,sports,high,evening
24,2026-03-15 18:13:00,canteen,lab,cultural,high,afternoon
4,2026-03-15 18:13:00,lab,lab,cultural,high,evening
152,2026-03-15 18:13:00,canteen,stage,cultural,medium,evening
187,2026-03-15 18:13:00,stage,canteen,cultural,low,evening
3,2026-03-15 18:13:00,canteen,stage,technical,low,evening
68,2026-03-15 18:13:00,stage,stage,technical,medium,afternoon
101,2026-03-15 18:13:00,canteen,stage,cultural,high,afternoon
168,2026-03-15 18:14:00,lab,lab,technical,low,afternoon
176,2026-03-15 18:14:00,canteen,stage,sports,low,evening
54,2026-03-15 18:14:00,canteen,lab,technical,high,evening
35,2026-03-15 18:14:00,canteen,lab,sports,medium,morning
56,2026-03-15 18:14:00,lab,canteen,sports,medium,morning
108,2026-03-15 18:14:00,canteen,canteen,cultural,medium,evening
40,2026-03-15 18:14:00,lab,canteen,cultural,medium,morning
68,2026-03-15 18:14:00,canteen,lab,technical,medium,afternoon
46,2026-03-15 18:14:00,stage,lab,cultural,low,afternoon
78,2026-03-15 18:14:00,canteen,stage,sports,high,afternoon
141,2026-03-15 18:14:00,stage,lab,sports,low,morning
155,2026-03-15 18:14:00,lab,lab,technical,low,afternoon
6,2026-03-15 18:14:00,lab,stage,sports,low,afternoon
17,2026-03-15 18:14:00,canteen,lab,cultural,high,afternoon
164,2026-03-15 18:14:00,lab,lab,technical,low,evening
99,2026-03-15 18:14:00,canteen,stage,technical,low,evening
81,2026-03-15 18:14:00,lab,lab,technical,medium,afternoon
2,2026-03-15 18:14:00,stage,stage,cultural,high,afternoon
77,2026-03-15 18:14:00,lab,canteen,sports,medium,evening
180,2026-03-15 18:15:00,stage,stage,cultural,medium,evening
66,2026-03-15 18:15:00,canteen,lab,technical,low,morning
52,2026-03-15 18:15:00,canteen,lab,sports,medium,evening
92,2026-03-15 18:15:00,canteen,stage,technical,low,afternoon
171,2026-03-15 18:15:00,stage,canteen,cultural,medium,evening
22,2026-03-15 18:15:00,canteen,stage,technical,high,afternoon
111,2026-03-15 18:15:00,canteen,lab,cultural,high,morning
107,2026-03-15 18:15:00,stage,stage,technical,medium,evening
183,2026-03-15 18:15:00,lab,lab,technical,low,morning
67,2026-03-15 18:15:00,canteen,lab,technical,low,afternoon
188,2026-03-15 18:15:00,lab,lab,cultural,low,afternoon
186,2026-03-15 18:15:00,lab,canteen,cultural,medium,afternoon
140,2026-03-15 18:15:00,canteen,canteen,cultural,low,afternoon
69,2026-03-15 18:15:00,canteen,canteen,cultural,medium,morning
84,2026-03-15 18:15:00,stage,canteen,cultural,high,evening
103,2026-03-15 18:15:00,stage,canteen,sports,low,evening
39,2026-03-15 18:16:00,canteen,lab,technical,medium,afternoon
13,2026-03-15 18:16:00,lab,canteen,cultural,low,afternoon
41,2026-03-15 18:16:00,stage,lab,sports,medium,morning
57,2026-03-15 18:16:00,stage,stage,sports,low,morning
181,2026-03-15 18:16:00,canteen,canteen,technical,high,afternoon
12,2026-03-15 18:16:00,canteen,lab,technical,medium,afternoon
13,2026-03-15 18:16:00,canteen,stage,technical,medium,evening
120,2026-03-15 18:16:00,canteen,lab,cultural,high,evening
97,2026-03-15 18:16:00,stage,lab,technical,high,evening
57,2026-03-15 18:17:00,stage,canteen,technical,low,afternoon
40,2026-03-15 18:17:00,stage,stage,technical,medium,morning
118,2026-03-15 18:17:00,lab,stage,sports,medium,morning
80,2026-03-15 18:17:00,stage,canteen,cultural,low,morning
128,2026-03-15 18:17:00,stage,canteen,technical,low,afternoon
173,2026-03-15 18:17:00,canteen,lab,sports,medium,afternoon
35,2026-03-15 18:17:00,stage,canteen,cultural,high,morning
3,2026-03-15 18:17:00,stage,canteen,technical,low,morning
120,2026-03-15 18:17:00,stage,lab,sports,medium,morning
5,2026-03-15 18:17:00,canteen,lab,cultural,low,afternoon
11,2026-03-15 18:17:00,stage,canteen,technical,high,evening
126,2026-03-15 18:17:00,stage,canteen,technical,medium,evening
71,2026-03-15 18:17:00,lab,stage,sports,medium,afternoon
117,2026-03-15 18:17:00,lab,lab,technical,medium,evening
184,2026-03-15 18:17:00,lab,canteen,sports,high,morning
138,2026-03-15 18:17:00,lab,lab,sports,low,evening
106,2026-03-15 18:18:00,canteen,canteen,sports,high,morning
116,2026-03-15 18:18:00,lab,lab,cultural,high,afternoon
162,2026-03-15 18:18:00,stage,stage,sports,high,afternoon
67,2026-03-15 18:18:00,lab,lab,cultural,medium,morning
200,2026-03-15 18:18:00,canteen,lab,technical,high,morning
31,2026-03-15 18:18:00,lab,canteen,cultural,medium,evening
75,2026-03-15 18:18:00,lab,lab,sports,medium,morning
71,2026-03-15 18:18:00,canteen,lab,technical,low,afternoon
66,2026-03-15 18:18:00,canteen,lab,sports,low,afternoon
70,2026-03-15 18:18:00,canteen,canteen,sports,high,evening
41,2026-03-15 18:18:00,canteen,canteen,technical,medium,morning
191,2026-03-15 18:19:00,canteen,lab,sports,medium,morning
160,2026-03-15 18:19:00,canteen,lab,cultural,low,evening
20,2026-03-15 18:19:00,stage,canteen,technical,medium,afternoon
185,2026-03-15 18:19:00,lab,lab,technical,high,morning
178,2026-03-15 18:19:00,lab,stage,technical,medium,evening
153,2026-03-15 18:19:00,canteen,lab,sports,high,evening
140,2026-03-15 18:19:00,canteen,stage,sports,low,evening
199,2026-03-15 18:19:00,stage,canteen,technical,low,evening
39,2026-03-15 18:19:00,stage,canteen,cultural,medium,morning
145,2026-03-15 18:19:00,canteen,canteen,sports,medium,evening
45,2026-03-15 18:19:00,stage,canteen,sports,low,morning
139,2026-03-15 18:19:00,stage,canteen,sports,high,afternoon
70,2026-03-15 18:19:00,canteen,canteen,cultural,high,evening
125,2026-03-15 18:20:00,canteen,stage,sports,high,evening
151,2026-03-15 18:20:00,canteen,lab,sports,low,afternoon
91,2026-03-15 18:20:00,canteen,canteen,cultural,low,evening
70,2026-03-15 18:20:00,lab,canteen,cultural,low,morning
166,2026-03-15 18:20:00,lab,lab,sports,medium,afternoon
130,2026-03-15 18:20:00,canteen,lab,technical,low,afternoon
84,2026-03-15 18:20:00,stage,canteen,technical,high,morning
89,2026-03-15 18:20:00,canteen,stage,cultural,high,morning
79,2026-03-15 18:20:00,lab,lab,sports,low,afternoon
113,2026-03-15 18:20:00,stage,lab,cultural,low,evening
93,2026-03-15 18:20:00,lab,canteen,cultural,high,morning
72,2026-03-15 18:20:00,canteen,lab,technical,low,morning
165,2026-03-15 18:20:00,lab,canteen,cultural,medium,morning
49,2026-03-15 18:20:00,lab,canteen,cultural,low,afternoon
52,2026-03-15 18:20:00,lab,canteen,sports,high,evening
33,2026-03-15 18:20:00,stage,canteen,sports,high,morning
22,2026-03-15 18:20:00,lab,canteen,cultural,low,afternoon
114,2026-03-15 18:20:00,stage,stage,cultural,high,afternoon
133,2026-03-15 18:21:00,canteen,stage,sports,low,evening
18,2026-03-15 18:21:00,canteen,canteen,technical,high,afternoon
166,2026-03-15 18:21:00,lab,canteen,sports,high,afternoon
118,2026-03-15 18:21:00,stage,canteen,sports,high,morning
117,2026-03-15 18:21:00,canteen,canteen,sports,low,morning
37,2026-03-15 18:21:00,stage,lab,sports,low,morning
64,2026-03-15 18:21:00,stage,canteen,sports,low,afternoon
138,2026-03-15 18:21:00,lab,canteen,technical,medium,evening
79,2026-03-15 18:21:00,lab,stage,sports,medium,evening
170,2026-03-15 18:21:00,stage,canteen,sports,medium,evening
123,2026-03-15 18:22:00,stage,stage,technical,high,afternoon
176,2026-03-15 18:22:00,lab,lab,cultural,high,morning
44,2026-03-15 18:22:00,stage,lab,technical,low,afternoon
82,2026-03-15 18:22:00,lab,stage,sports,high,morning
87,2026-03-15 18:22:00,stage,canteen,cultural,medium,afternoon
16,2026-03-15 18:22:00,lab,stage,technical,medium,afternoon
54,2026-03-15 18:22:00,stage,lab,cultural,low,evening
102,2026-03-15 18:22:00,lab,lab,technical,high,afternoon
163,2026-03-15 18:22:00,stage,stage,technical,high,evening
98,2026-03-15 18:22:00,canteen,canteen,cultural,medium,afternoon
156,2026-03-15 18:22:00,canteen,lab,cultural,low,evening
2,2026-03-15 18:22:00,stage,canteen,cultural,medium,afternoon
94,2026-03-15 18:22:00,canteen,canteen,cultural,high,afternoon
141,2026-03-15 18:22:00,stage,canteen,sports,medium,morning
169,2026-03-15 18:22:00,stage,canteen,technical,medium,morning
59,2026-03-15 18:23:00,canteen,lab,sports,high,morning
69,2026-03-15 18:23:00,stage,lab,technical,high,afternoon
119,2026-03-15 18:23:00,lab,lab,sports,high,morning
92,2026-03-15 18:23:00,stage,canteen,sports,medium,morning
181,2026-03-15 18:23:00,stage,canteen,technical,medium,afternoon
45,2026-03-15 18:23:00,canteen,canteen,sports,medium,afternoon
148,2026-03-15 18:23:00,lab,lab,cultural,low,morning
24,2026-03-15 18:23:00,stage,canteen,cultural,low,morning
189,2026-03-15 18:23:00,stage,canteen,sports,high,afternoon
91,2026-03-15 18:23:00,stage,stage,sports,low,afternoon
94,2026-03-15 18:23:00,stage,canteen,technical,high,evening
58,2026-03-15 18:23:00,stage,lab,technical,medium,evening
155,2026-03-15 18:23:00,stage,canteen,sports,high,afternoon
154,2026-03-15 18:23:00,lab,stage,technical,medium,afternoon
128,2026-03-15 18:23:00,lab,stage,cultural,high,morning
7,2026-03-15 18:24:00,stage,canteen,cultural,low,evening
170,2026-03-15 18:24:00,stage,lab,cultural,medium,morning
47,2026-03-15 18:24:00,canteen,lab,technical,medium,evening
53,2026-03-15 18:24:00,lab,lab,technical,medium,morning
187,2026-03-15 18:24:00,lab,lab,technical,low,evening
38,2026-03-15 18:24:00,stage,canteen,technical,low,afternoon
197,2026-03-15 18:24:00,lab,lab,sports,low,afternoon
53,2026-03-15 18:24:00,lab,canteen,sports,medium,afternoon
143,2026-03-15 18:24:00,canteen,lab,sports,high,morning
154,2026-03-15 18:24:00,canteen,canteen,sports,high,evening
48,2026-03-15 18:24:00,lab,lab,cultural,low,morning
95,2026-03-15 18:24:00,lab,stage,technical,high,afternoon
147,2026-03-15 18:24:00,lab,canteen,cultural,medium,evening
137,2026-03-15 18:24:00,stage,lab,technical,medium,evening
64,2026-03-15 18:25:00,canteen,lab,sports,low,morning
93,2026-03-15 18:25:00,stage,canteen,cultural,low,afternoon
182,2026-03-15 18:25:00,canteen,stage,technical,high,morning
125,2026-03-15 18:25:00,canteen,lab,sports,high,morning
179,2026-03-15 18:25:00,canteen,lab,technical,high,afternoon
39,2026-03-15 18:25:00,lab,canteen,technical,low,afternoon
4,2026-03-15 18:25:00,canteen,lab,sports,low,morning
126,2026-03-15 18:25:00,stage,canteen,cultural,low,evening
3,2026-03-15 18:25:00,canteen,canteen,technical,medium,afternoon
64,2026-03-15 18:25:00,stage,lab,sports,high,afternoon
29,2026-03-15 18:25:00,canteen,stage,technical,low,afternoon
116,2026-03-15 18:25:00,canteen,stage,technical,low,afternoon
11,2026-03-15 18:25:00,lab,stage,technical,low,evening
97,2026-03-15 18:25:00,stage,canteen,cultural,high,evening
102,2026-03-15 18:26:00,canteen,stage,cultural,high,morning
186,2026-03-15 18:26:00,canteen,stage,cultural,medium,morning
155,2026-03-15 18:26:00,stage,stage,cultural,medium,afternoon
21,2026-03-15 18:26:00,canteen,stage,sports,medium,morning
39,2026-03-15 18:26:00,lab,canteen,cultural,medium,evening
102,2026-03-15 18:26:00,stage,stage,technical,low,afternoon
46,2026-03-15 18:26:00,lab,lab,sports,medium,afternoon
66,2026-03-15 18:26:00,stage,canteen,technical,low,afternoon
91,2026-03-15 18:26:00,stage,stage,cultural,low,morning
164,2026-03-15 18:26:00,stage,canteen,technical,high,afternoon
111,2026-03-15 18:26:00,canteen,lab,technical,low,afternoon
82,2026-03-15 18:26:00,stage,lab,technical,high,evening
123,2026-03-15 18:26:00,stage,stage,technical,medium,afternoon
193,2026-03-15 18:26:00,stage,lab,cultural,medium,morning
191,2026-03-15 18:26:00,lab,canteen,technical,high,afternoon
99,2026-03-15 18:26:00,stage,stage,technical,high,morning
35,2026-03-15 18:26:00,canteen,canteen,technical,medium,evening
159,2026-03-15 18:27:00,stage,canteen,technical,low,evening
156,2026-03-15 18:27:00,stage,canteen,cultural,low,afternoon
103,2026-03-15 18:27:00,lab,lab,technical,high,evening
129,2026-03-15 18:27:00,canteen,lab,sports,low,afternoon
25,2026-03-15 18:27:00,canteen,stage,sports,low,evening
43,2026-03-15 18:27:00,canteen,canteen,technical,medium,evening
84,2026-03-15 18:27:00,stage,canteen,technical,high,morning
195,2026-03-15 18:27:00,stage,canteen,cultural,medium,morning
191,2026-03-15 18:27:00,canteen,lab,sports,low,afternoon
51,2026-03-15 18:27:00,canteen,lab,cultural,low,afternoon
130,2026-03-15 18:27:00,lab,lab,technical,medium,morning
126,2026-03-15 18:27:00,canteen,lab,sports,low,evening
192,2026-03-15 18:28:00,stage,canteen,sports,low,afternoon
69,2026-03-15 18:28:00,stage,canteen,cultural,medium,evening
9,2026-03-15 18:28:00,stage,canteen,technical,low,morning
2,2026-03-15 18:28:00,lab,canteen,sports,medium,evening
162,2026-03-15 18:28:00,canteen,lab,cultural,high,evening
188,2026-03-15 18:28:00,stage,canteen,sports,low,afternoon
189,2026-03-15 18:28:00,lab,canteen,technical,low,evening
159,2026-03-15 18:28:00,lab,lab,technical,medium,morning
10,2026-03-15 18:28:00,stage,lab,technical,high,evening
114,2026-03-15 18:28:00,lab,canteen,cultural,low,morning
76,2026-03-15 18:28:00,lab,lab,technical,low,morning
164,2026-03-15 18:28:00,stage,stage,cultural,high,afternoon
85,2026-03-15 18:28:00,lab,canteen,sports,low,morning
49,2026-03-15 18:28:00,stage,stage,technical,medium,morning
70,2026-03-15 18:28:00,stage,stage,cultural,high,afternoon
177,2026-03-15 18:28:00,lab,lab,cultural,high,afternoon
131,2026-03-15 18:28:00,stage,canteen,cultural,low,afternoon
133,2026-03-15 18:29:00,stage,canteen,technical,high,morning
189,2026-03-15 18:29:00,canteen,lab,cultural,high,afternoon
90,2026-03-15 18:29:00,stage,stage,technical,high,morning
26,2026-03-15 18:29:00,canteen,lab,technical,low,morning
72,2026-03-15 18:29:00,canteen,canteen,sports,high,morning
5,2026-03-15 18:29:00,canteen,stage,sports,low,afternoon
15,2026-03-15 18:29:00,canteen,lab,technical,high,morning
123,2026-03-15 18:29:00,lab,lab,sports,medium,morning
144,2026-03-15 18:29:00,lab,canteen,cultural,high,afternoon
1,2026-03-15 18:29:00,stage,lab,technical,high,afternoon
144,2026-03-15 18:29:00,stage,canteen,sports,high,morning
165,2026-03-15 18:29:00,stage,lab,cultural,medium,morning
3,2026-03-15 18:30:00,lab,canteen,technical,high,morning
180,2026-03-15 18:30:00,canteen,stage,cultural,medium,afternoon
47,2026-03-15 18:30:00,lab,canteen,technical,medium,afternoon
95,2026-03-15 18:30:00,lab,stage,sports,medium,evening
13,2026-03-15 18:30:00,stage,canteen,cultural,low,afternoon
120,2026-03-15 18:30:00,stage,canteen,sports,low,morning
55,2026-03-15 18:30:00,stage,canteen,cultural,medium,afternoon
149,2026-03-15 18:30:00,canteen,stage,cultural,low,afternoon
66,2026-03-15 18:30:00,canteen,canteen,cultural,medium,evening
182,2026-03-15 18:30:00,lab,stage,cultural,low,evening
155,2026-03-15 18:30:00,canteen,lab,sports,low,morning
166,2026-03-15 18:30:00,stage,lab,cultural,high,evening
90,2026-03-15 18:30:00,canteen,lab,sports,low,morning
186,2026-03-15 18:31:00,canteen,stage,cultural,low,morning
62,2026-03-15 18:31:00,canteen,canteen,technical,high,morning
102,2026-03-15 18:31:00,canteen,lab,technical,medium,morning
174,2026-03-15 18:31:00,stage,lab,cultural,high,evening
139,2026-03-15 18:31:00,stage,canteen,technical,low,morning
200,2026-03-15 18:31:00,lab,stage,cultural,low,morning
8,2026-03-15 18:31:00,lab,canteen,sports,medium,afternoon
97,2026-03-15 18:31:00,lab,lab,technical,low,morning
117,2026-03-15 18:31:00,canteen,lab,cultural,high,afternoon
199,2026-03-15 18:31:00,canteen,lab,cultural,medium,evening
64,2026-03-15 18:31:00,stage,canteen,sports,high,afternoon
21,2026-03-15 18:32:00,lab,lab,sports,low,evening
200,2026-03-15 18:32:00,stage,stage,cultural,medium,evening
115,2026-03-15 18:32:00,lab,lab,cultural,low,afternoon
191,2026-03-15 18:32:00,lab,lab,cultural,low,evening
85,2026-03-15 18:32:00,lab,lab,cultural,high,evening
192,2026-03-15 18:32:00,canteen,lab,cultural,low,evening
20,2026-03-15 18:32:00,lab,stage,cultural,high,afternoon
8,2026-03-15 18:32:00,lab,stage,sports,low,evening
58,2026-03-15 18:32:00,canteen,stage,technical,high,morning
46,2026-03-15 18:32:00,lab,stage,cultural,high,afternoon
31,2026-03-15 18:32:00,canteen,canteen,cultural,medium,morning
93,2026-03-15 18:32:00,canteen,stage,sports,medium,afternoon
9,2026-03-15 18:32:00,stage,lab,technical,low,morning
15,2026-03-15 18:32:00,canteen,canteen,sports,low,evening
94,2026-03-15 18:32:00,canteen,lab,sports,medium,morning
154,2026-03-15 18:32:00,canteen,lab,cultural,high,morning
138,2026-03-15 18:32:00,lab,canteen,cultural,high,morning
29,2026-03-15 18:32:00,stage,canteen,sports,medium,afternoon
80,2026-03-15 18:32:00,lab,canteen,cultural,medium,evening
36,2026-03-15 18:32:00,canteen,lab,cultural,low,evening
84,2026-03-15 18:32:00,canteen,lab,cultural,high,morning
109,2026-03-15 18:32:00,stage,canteen,technical,medium,morning
118,2026-03-15 18:32:00,stage,lab,technical,high,afternoon
37,2026-03-15 18:33:00,canteen,stage,cultural,high,morning
86,2026-03-15 18:33:00,canteen,lab,sports,medium,morning
71,2026-03-15 18:33:00,lab,canteen,technical,high,morning
151,2026-03-15 18:33:00,canteen,lab,sports,low,afternoon
169,2026-03-15 18:33:00,lab,lab,cultural,medium,morning
93,2026-03-15 18:33:00,stage,lab,sports,high,morning
80,2026-03-15 18:33:00,lab,canteen,sports,medium,morning
102,2026-03-15 18:33:00,canteen,stage,technical,medium,afternoon
156,2026-03-15 18:33:00,lab,lab,sports,high,afternoon
176,2026-03-15 18:33:00,lab,canteen,sports,low,evening
166,2026-03-15 18:33:00,stage,stage,technical,medium,afternoon
159,2026-03-15 18:34:00,lab,lab,cultural,high,evening
14,2026-03-15 18:34:00,canteen,canteen,sports,medium,evening
117,2026-03-15 18:34:00,lab,stage,cultural,medium,morning
73,2026-03-15 18:34:00,lab,lab,cultural,high,evening
91,2026-03-15 18:34:00,lab,canteen,cultural,low,morning
90,2026-03-15 18:34:00,canteen,canteen,technical,high,afternoon
29,2026-03-15 18:34:00,lab,lab,cultural,medium,afternoon
179,2026-03-15 18:34:00,canteen,lab,sports,low,evening
49,2026-03-15 18:34:00,lab,stage,cultural,low,morning
171,2026-03-15 18:34:00,stage,canteen,cultural,low,evening
72,2026-03-15 18:34:00,stage,lab,cultural,low,evening
133,2026-03-15 18:34:00,stage,canteen,sports,medium,afternoon
42,2026-03-15 18:34:00,canteen,canteen,cultural,high,evening
135,2026-03-15 18:35:00,canteen,stage,cultural,high,morning
42,2026-03-15 18:35:00,canteen,lab,cultural,low,afternoon
164,2026-03-15 18:35:00,lab,lab,technical,low,afternoon
105,2026-03-15 18:35:00,canteen,stage,sports,high,evening
27,2026-03-15 18:35:00,canteen,lab,technical,low,evening
58,2026-03-15 18:35:00,canteen,lab,sports,high,evening
46,2026-03-15 18:35:00,canteen,canteen,cultural,high,morning
66,2026-03-15 18:35:00,stage,canteen,sports,low,evening
25,2026-03-15 18:35:00,lab,stage,sports,high,morning
73,2026-03-15 18:35:00,stage,lab,sports,high,evening
117,2026-03-15 18:35:00,lab,lab,sports,high,evening
155,2026-03-15 18:35:00,lab,lab,technical,low,afternoon
129,2026-03-15 18:35:00,stage,canteen,sports,medium,afternoon
87,2026-03-15 18:35:00,canteen,lab,technical,medium,morning
74,2026-03-15 18:35:00,stage,lab,technical,medium,evening
170,2026-03-15 18:36:00,lab,lab,cultural,medium,morning
180,2026-03-15 18:36:00,lab,lab,sports,medium,afternoon
153,2026-03-15 18:36:00,canteen,lab,cultural,low,afternoon
182,2026-03-15 18:36:00,stage,canteen,sports,low,afternoon
125,2026-03-15 18:36:00,lab,lab,technical,medium,afternoon
67,2026-03-15 18:36:00,stage,canteen,technical,medium,morning
6,2026-03-15 18:36:00,canteen,lab,technical,high,evening
125,2026-03-15 18:36:00,canteen,lab,sports,high,morning
58,2026-03-15 18:36:00,lab,stage,sports,high,evening
70,2026-03-15 18:36:00,canteen,canteen,sports,medium,afternoon
53,2026-03-15 18:36:00,lab,canteen,sports,medium,morning
66,2026-03-15 18:36:00,lab,lab,sports,low,evening
58,2026-03-15 18:36:00,canteen,lab,cultural,high,evening
82,2026-03-15 18:36:00,canteen,lab,sports,high,afternoon
87,2026-03-15 18:36:00,stage,canteen,cultural,low,evening
2,2026-03-15 18:37:00,stage,lab,sports,low,evening
150,2026-03-15 18:37:00,lab,lab,sports,low,morning
37,2026-03-15 18:37:00,stage,canteen,sports,high,afternoon
148,2026-03-15 18:37:00,lab,canteen,sports,low,afternoon
103,2026-03-15 18:37:00,canteen,lab,technical,medium,evening
24,2026-03-15 18:37:00,canteen,lab,technical,medium,evening
112,2026-03-15 18:37:00,stage,lab,cultural,medium,afternoon
65,2026-03-15 18:37:00,lab,lab,cultural,low,afternoon
193,2026-03-15 18:37:00,lab,lab,sports,high,afternoon
129,2026-03-15 18:37:00,stage,canteen,sports,high,evening
117,2026-03-15 18:37:00,lab,canteen,sports,low,evening
116,2026-03-15 18:37:00,lab,lab,sports,low,afternoon
105,2026-03-15 18:37:00,canteen,stage,technical,high,afternoon
3,2026-03-15 18:38:00,lab,stage,cultural,medium,evening
46,2026-03-15 18:38:00,lab,canteen,cultural,medium,evening
55,2026-03-15 18:38:00,lab,lab,cultural,high,evening
75,2026-03-15 18:38:00,stage,canteen,technical,low,morning
192,2026-03-15 18:38:00,stage,canteen,sports,medium,afternoon
45,2026-03-15 18:38:00,stage,lab,technical,medium,morning
154,2026-03-15 18:38:00,lab,lab,technical,medium,morning
77,2026-03-15 18:38:00,lab,canteen,cultural,low,evening
193,2026-03-15 18:38:00,stage,canteen,technical,low,afternoon
24,2026-03-15 18:38:00,stage,canteen,cultural,medium,evening
35,2026-03-15 18:38:00,lab,lab,technical,low,evening
24,2026-03-15 18:38:00,lab,canteen,cultural,high,evening
28,2026-03-15 18:38:00,canteen,canteen,cultural,low,evening
16,2026-03-15 18:38:00,stage,canteen,sports,high,afternoon
59,2026-03-15 18:38:00,lab,canteen,cultural,medium,afternoon
182,2026-03-15 18:38:00,stage,canteen,technical,medium,evening
144,2026-03-15 18:39:00,stage,canteen,cultural,high,morning
15,2026-03-15 18:39:00,stage,canteen,technical,medium,evening
11,2026-03-15 18:39:00,canteen,lab,cultural,medium,morning
193,2026-03-15 18:39:00,lab,canteen,sports,medium,morning
79,2026-03-15 18:39:00,lab,lab,sports,low,evening
115,2026-03-15 18:39:00,stage,stage,technical,low,afternoon
68,2026-03-15 18:39:00,lab,canteen,cultural,high,evening
43,2026-03-15 18:39:00,canteen,lab,technical,high,afternoon
69,2026-03-15 18:39:00,stage,canteen,sports,low,morning
141,2026-03-15 18:39:00,canteen,canteen,technical,medium,afternoon
138,2026-03-15 18:39:00,canteen,lab,technical,low,afternoon
75,2026-03-15 18:39:00,lab,lab,cultural,medium,afternoon
103,2026-03-15 18:39:00,lab,lab,sports,high,evening
41,2026-03-15 18:39:00,canteen,lab,sports,high,morning
178,2026-03-15 18:39:00,lab,lab,cultural,high,morning
199,2026-03-15 18:40:00,canteen,lab,cultural,low,afternoon
59,2026-03-15 18:40:00,canteen,lab,cultural,low,morning
39,2026-03-15 18:40:00,stage,stage,sports,medium,afternoon
3,2026-03-15 18:40:00,canteen,canteen,sports,high,afternoon
7,2026-03-15 18:40:00,canteen,lab,cultural,medium,afternoon
49,2026-03-15 18:40:00,lab,lab,technical,medium,afternoon
26,2026-03-15 18:40:00,stage,canteen,sports,low,evening
161,2026-03-15 18:40:00,lab,lab,cultural,low,afternoon
101,2026-03-15 18:40:00,stage,canteen,cultural,medium,morning
176,2026-03-15 18:40:00,lab,lab,technical,medium,evening
79,2026-03-15 18:40:00,canteen,canteen,cultural,medium,morning
2,2026-03-15 18:41:00,stage,canteen,technical,low,evening
127,2026-03-15 18:41:00,stage,lab,technical,medium,afternoon
199,2026-03-15 18:41:00,stage,canteen,sports,low,evening
160,2026-03-15 18:41:00,stage,stage,cultural,high,morning
132,2026-03-15 18:41:00,lab,canteen,sports,high,evening
20,2026-03-15 18:41:00,lab,canteen,sports,medium,evening
117,2026-03-15 18:41:00,stage,lab,sports,low,afternoon
164,2026-03-15 18:41:00,stage,lab,cultural,high,afternoon
32,2026-03-15 18:41:00,stage,stage,cultural,low,evening
28,2026-03-15 18:41:00,lab,lab,cultural,low,afternoon
77,2026-03-15 18:41:00,stage,canteen,sports,high,afternoon
1,2026-03-15 18:41:00,stage,lab,technical,medium,evening
188,2026-03-15 18:41:00,stage,lab,sports,medium,morning
56,2026-03-15 18:41:00,lab,lab,technical,high,afternoon
35,2026-03-15 18:41:00,canteen,canteen,cultural,low,evening
112,2026-03-15 18:41:00,canteen,stage,cultural,medium,evening
30,2026-03-15 18:41:00,lab,canteen,sports,low,evening
54,2026-03-15 18:41:00,canteen,lab,technical,high,morning
36,2026-03-15 18:42:00,stage,canteen,cultural,medium,morning
183,2026-03-15 18:42:00,stage,canteen,cultural,medium,morning
80,2026-03-15 18:42:00,lab,lab,sports,medium,afternoon
58,2026-03-15 18:42:00,lab,canteen,sports,high,evening
83,2026-03-15 18:42:00,canteen,lab,sports,high,evening
65,2026-03-15 18:42:00,canteen,stage,technical,high,morning
69,2026-03-15 18:42:00,stage,canteen,technical,low,afternoon
128,2026-03-15 18:42:00,lab,stage,cultural,low,afternoon
51,2026-03-15 18:42:00,canteen,lab,sports,low,evening
22,2026-03-15 18:42:00,canteen,stage,cultural,medium,morning
107,2026-03-15 18:43:00,stage,lab,technical,medium,evening
109,2026-03-15 18:43:00,stage,canteen,cultural,medium,morning
116,2026-03-15 18:43:00,stage,canteen,cultural,high,morning
101,2026-03-15 18:43:00,stage,lab,sports,high,evening
181,2026-03-15 18:43:00,canteen,lab,cultural,medium,morning
100,2026-03-15 18:43:00,lab,canteen,sports,high,morning
164,2026-03-15 18:43:00,lab,canteen,cultural,low,morning
68,2026-03-15 18:43:00,stage,lab,cultural,low,morning
36,2026-03-15 18:43:00,stage,canteen,technical,high,afternoon
180,2026-03-15 18:43:00,canteen,lab,technical,low,morning
181,2026-03-15 18:43:00,stage,canteen,cultural,low,morning
178,2026-03-15 18:43:00,lab,canteen,cultural,low,morning
169,2026-03-15 18:43:00,stage,canteen,sports,medium,evening
146,2026-03-15 18:43:00,lab,lab,technical,high,afternoon
22,2026-03-15 18:44:00,stage,canteen,technical,high,morning
66,2026-03-15 18:44:00,stage,canteen,cultural,medium,morning
21,2026-03-15 18:44:00,lab,lab,sports,low,evening
100,2026-03-15 18:44:00,canteen,lab,technical,medium,afternoon
128,2026-03-15 18:44:00,canteen,lab,cultural,low,afternoon
44,2026-03-15 18:44:00,stage,canteen,cultural,medium,afternoon
103,2026-03-15 18:44:00,stage,canteen,cultural,low,morning
47,2026-03-15 18:44:00,lab,lab,cultural,medium,afternoon
39,2026-03-15 18:44:00,lab,stage,cultural,medium,evening
29,2026-03-15 18:44:00,stage,stage,technical,low,evening
54,2026-03-15 18:44:00,lab,lab,technical,low,morning
90,2026-03-15 18:44:00,canteen,canteen,sports,high,morning
85,2026-03-15 18:45:00,canteen,canteen,cultural,high,morning
